ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
61908,59,EPX,Travel Agency,0,INDONESIA,Online,15,,20,2 way Comprehensive Plan,0
47164,69,TST,Travel Agency,10.5,THAILAND,Offline,71,F,30,Travel Cruise Protect,0
27206,36,EPX,Travel Agency,0,SINGAPORE,Online,75,,15,Cancellation Plan,0
6139,34,EPX,Travel Agency,0,UNITED STATES,Online,62,,80,Cancellation Plan,0
26082,38,CWT,Travel Agency,11.88,AUSTRALIA,Online,7,,19.8,Rental Vehicle Excess Insurance,0
35027,36,EPX,Travel Agency,0,SINGAPORE,Online,2,,54,1 way Comprehensive Plan,0
7343,36,EPX,Travel Agency,0,SINGAPORE,Online,88,,22,Cancellation Plan,0
35382,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,50,,24,1 way Comprehensive Plan,0
31139,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,9,,68,Cancellation Plan,0
29122,36,EPX,Travel Agency,0,CHINA,Online,10,,56,2 way Comprehensive Plan,1
41666,40,CWT,Travel Agency,41.58,GERMANY,Online,100,,69.3,Rental Vehicle Excess Insurance,0
33672,36,EPX,Travel Agency,0,UNITED STATES,Online,34,,112,2 way Comprehensive Plan,1
34141,26,TTW,Travel Agency,0,SWEDEN,Offline,364,F,97,Individual Comprehensive Plan,0
62129,23,C2B,Airlines,9.75,SINGAPORE,Online,15,M,39,Silver Plan,0
29653,42,CWT,Travel Agency,35.64,AUSTRALIA,Online,6,,59.4,Rental Vehicle Excess Insurance,0
14602,31,CWT,Travel Agency,17.82,GERMANY,Online,4,,0,Rental Vehicle Excess Insurance,0
40874,48,SSI,Airlines,2.62,SINGAPORE,Online,63,,9.33,Ticket Protector,1
19072,36,EPX,Travel Agency,0,NETHERLANDS,Online,31,,90,2 way Comprehensive Plan,1
58945,58,TST,Travel Agency,10.5,MALAYSIA,Offline,17,M,30,Travel Cruise Protect,1
23163,36,EPX,Travel Agency,0,INDONESIA,Online,20,,20,2 way Comprehensive Plan,0
56295,33,C2B,Airlines,54,SINGAPORE,Online,372,F,216,Annual Silver Plan,1
49402,43,C2B,Airlines,4.8,SINGAPORE,Online,6,F,19.2,Bronze Plan,0
9810,28,EPX,Travel Agency,0,MALAYSIA,Online,104,,10,Cancellation Plan,0
10480,36,EPX,Travel Agency,0,PHILIPPINES,Online,112,,10,Cancellation Plan,0
50174,24,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,7,,15,Value Plan,0
4074,55,CWT,Travel Agency,53.46,UNITED KINGDOM,Online,100,,89.1,Rental Vehicle Excess Insurance,0
24924,48,SSI,Airlines,2.81,SINGAPORE,Online,163,,10.04,Ticket Protector,0
17590,47,EPX,Travel Agency,0,HONG KONG,Online,9,,27,2 way Comprehensive Plan,0
28788,36,EPX,Travel Agency,0,SWITZERLAND,Online,36,,112,2 way Comprehensive Plan,1
42489,36,EPX,Travel Agency,0,FRANCE,Online,133,,67,Cancellation Plan,0
23491,36,EPX,Travel Agency,0,CROATIA,Online,23,,47,Cancellation Plan,0
36795,43,CWT,Travel Agency,53.46,GERMANY,Online,210,,89.1,Rental Vehicle Excess Insurance,0
32616,31,CWT,Travel Agency,29.7,AUSTRALIA,Online,17,,0,Rental Vehicle Excess Insurance,0
10986,36,EPX,Travel Agency,0,CHINA,Online,9,,64,2 way Comprehensive Plan,0
6704,33,C2B,Airlines,8.22,SINGAPORE,Online,78,F,32.9,Bronze Plan,0
5338,36,EPX,Travel Agency,0,PHILIPPINES,Online,46,,20,2 way Comprehensive Plan,0
49901,31,EPX,Travel Agency,0,INDONESIA,Offline,23,,20,2 way Comprehensive Plan,0
23282,49,JZI,Airlines,9.1,CHINA,Online,7,M,26,Basic Plan,0
10789,35,EPX,Travel Agency,0,INDONESIA,Online,16,,20,2 way Comprehensive Plan,0
25457,39,C2B,Airlines,63.21,SINGAPORE,Online,365,M,252.85,Annual Silver Plan,1
48527,36,EPX,Travel Agency,0,AUSTRALIA,Online,201,,76,2 way Comprehensive Plan,0
39485,27,C2B,Airlines,7.5,SINGAPORE,Online,4,M,30,Silver Plan,1
29234,29,C2B,Airlines,11.75,SINGAPORE,Online,36,M,47,Bronze Plan,0
43713,35,CWT,Travel Agency,35.64,NORWAY,Online,129,,59.4,Rental Vehicle Excess Insurance,0
28629,36,EPX,Travel Agency,0,JAPAN,Online,12,,57,2 way Comprehensive Plan,0
15617,36,EPX,Travel Agency,0,MONGOLIA,Online,103,,44,Cancellation Plan,0
42434,32,EPX,Travel Agency,0,INDONESIA,Online,86,,20,2 way Comprehensive Plan,0
48034,48,CWT,Travel Agency,47.52,AUSTRALIA,Online,57,,79.2,Rental Vehicle Excess Insurance,0
35653,34,C2B,Airlines,3.38,SINGAPORE,Online,14,M,13.5,Bronze Plan,0
43202,42,C2B,Airlines,4,SINGAPORE,Online,16,F,16,Bronze Plan,1
45705,33,C2B,Airlines,4,SINGAPORE,Online,6,M,16,Bronze Plan,0
57969,45,CWT,Travel Agency,29.7,THAILAND,Online,28,,-49.5,Rental Vehicle Excess Insurance,0
59802,35,EPX,Travel Agency,0,CHINA,Online,112,,23,Cancellation Plan,0
56558,36,EPX,Travel Agency,0,JAPAN,Online,94,,47,2 way Comprehensive Plan,0
41880,36,EPX,Travel Agency,0,INDONESIA,Online,6,,20,2 way Comprehensive Plan,0
8549,36,EPX,Travel Agency,0,THAILAND,Online,53,,24,2 way Comprehensive Plan,1
55128,33,JZI,Airlines,7.7,VIET NAM,Online,9,M,22,Basic Plan,0
46953,70,C2B,Airlines,54,SINGAPORE,Online,371,M,216,Annual Silver Plan,0
31573,40,EPX,Travel Agency,0,THAILAND,Online,12,,20,2 way Comprehensive Plan,0
15354,36,EPX,Travel Agency,0,CHINA,Online,97,,41,2 way Comprehensive Plan,1
15583,36,EPX,Travel Agency,0,FRANCE,Online,35,,112,2 way Comprehensive Plan,0
57102,37,EPX,Travel Agency,0,SINGAPORE,Online,2,,10,Cancellation Plan,0
48219,64,C2B,Airlines,6.75,SINGAPORE,Online,11,F,27,Bronze Plan,1
61206,30,JZI,Airlines,14.7,MYANMAR,Online,145,F,42,Basic Plan,0
32330,118,JWT,Airlines,24.8,INDIA,Online,124,F,62,Value Plan,0
16248,36,EPX,Travel Agency,0,INDONESIA,Online,85,,10,Cancellation Plan,0
40698,36,EPX,Travel Agency,0,INDONESIA,Online,59,,11,Cancellation Plan,0
34773,24,CWT,Travel Agency,95.04,AUSTRALIA,Online,19,,158.4,Rental Vehicle Excess Insurance,1
51405,36,EPX,Travel Agency,0,PHILIPPINES,Online,168,,18,Cancellation Plan,0
13191,39,JZI,Airlines,10.5,VIET NAM,Online,11,M,30,Basic Plan,0
16972,24,EPX,Travel Agency,0,CHINA,Online,42,,24,Cancellation Plan,0
37637,36,EPX,Travel Agency,0,SINGAPORE,Online,160,,112,2 way Comprehensive Plan,0
47628,36,EPX,Travel Agency,0,CHINA,Online,36,,39,2 way Comprehensive Plan,0
10194,42,CWT,Travel Agency,11.88,MALAYSIA,Online,52,,19.8,Rental Vehicle Excess Insurance,0
2479,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,3,,30,Cancellation Plan,0
9333,36,EPX,Travel Agency,0,JAPAN,Online,156,,26,2 way Comprehensive Plan,1
41783,36,EPX,Travel Agency,0,SINGAPORE,Online,6,,20,1 way Comprehensive Plan,0
31368,52,C2B,Airlines,5.88,SINGAPORE,Online,7,M,23.5,Bronze Plan,1
42647,29,C2B,Airlines,11.88,SINGAPORE,Online,41,F,47.5,Silver Plan,1
33122,36,EPX,Travel Agency,0,MYANMAR,Online,4,,10,Cancellation Plan,0
54792,36,CWT,Travel Agency,35.64,AUSTRALIA,Online,14,,0,Rental Vehicle Excess Insurance,0
62397,53,C2B,Airlines,21.6,SINGAPORE,Online,151,M,86.4,Silver Plan,0
18494,36,EPX,Travel Agency,0,AUSTRALIA,Online,48,,32,Cancellation Plan,0
22604,118,JWT,Airlines,40,INDIA,Online,125,M,100,Value Plan,0
51141,69,C2B,Airlines,11.38,SINGAPORE,Online,39,M,45.5,Bronze Plan,0
10074,36,EPX,Travel Agency,0,ITALY,Online,116,,66,Cancellation Plan,0
24322,36,EPX,Travel Agency,0,INDIA,Online,2,,20,1 way Comprehensive Plan,0
11900,26,JZI,Airlines,43.75,ITALY,Online,117,M,125,Value Plan,0
22689,24,C2B,Airlines,74.26,SINGAPORE,Online,105,F,297.05,Silver Plan,1
4069,37,C2B,Airlines,75.25,SINGAPORE,Online,369,M,301,Annual Silver Plan,1
29565,36,EPX,Travel Agency,0,THAILAND,Online,21,,38,Cancellation Plan,1
1786,49,CWT,Travel Agency,65.34,SPAIN,Online,19,,108.9,Rental Vehicle Excess Insurance,0
30892,31,CWT,Travel Agency,11.88,MALAYSIA,Online,2,,19.8,Rental Vehicle Excess Insurance,0
23134,42,CWT,Travel Agency,71.28,NEW ZEALAND,Online,241,,118.8,Rental Vehicle Excess Insurance,0
40349,25,EPX,Travel Agency,0,CANADA,Online,25,,73,Cancellation Plan,1
51352,54,CWT,Travel Agency,11.88,MALAYSIA,Online,3,,19.8,Rental Vehicle Excess Insurance,0
49683,36,EPX,Travel Agency,0,SINGAPORE,Online,29,,20,Cancellation Plan,0
46939,51,C2B,Airlines,8.7,SINGAPORE,Online,13,F,34.8,Silver Plan,0
1768,39,JZI,Airlines,15.75,CHINA,Online,12,M,0,Value Plan,0
60738,46,LWC,Travel Agency,112.61,INDONESIA,Online,366,F,173.25,Annual Travel Protect Silver,0
789,36,CWT,Travel Agency,41.58,AUSTRALIA,Online,99,,69.3,Rental Vehicle Excess Insurance,0
50814,36,EPX,Travel Agency,0,FRANCE,Online,10,,81,2 way Comprehensive Plan,0
11521,46,EPX,Travel Agency,0,MYANMAR,Online,6,,16,Cancellation Plan,0
62159,87,EPX,Travel Agency,0,INDONESIA,Online,24,,20,2 way Comprehensive Plan,0
61138,35,EPX,Travel Agency,0,SINGAPORE,Online,16,,13,Cancellation Plan,0
29122,36,EPX,Travel Agency,0,CHINA,Online,10,,56,2 way Comprehensive Plan,1
20391,36,EPX,Travel Agency,0,INDONESIA,Online,10,,27,2 way Comprehensive Plan,0
22855,65,JZI,Airlines,7.7,CHINA,Online,38,F,22,Basic Plan,0
5393,36,EPX,Travel Agency,0,INDIA,Online,16,,39,Cancellation Plan,0
21287,36,EPX,Travel Agency,0,SINGAPORE,Online,4,,19,Cancellation Plan,0
20650,27,EPX,Travel Agency,0,JAPAN,Online,16,,13,Cancellation Plan,0
33738,36,EPX,Travel Agency,0,INDIA,Online,8,,25,Cancellation Plan,0
19208,44,CWT,Travel Agency,23.76,MALAYSIA,Online,9,,39.6,Rental Vehicle Excess Insurance,1
9878,31,JZI,Airlines,6.3,MALAYSIA,Online,5,F,18,Basic Plan,0
26911,32,C2B,Airlines,63.21,SINGAPORE,Online,365,F,252.85,Annual Silver Plan,1
14585,37,CWT,Travel Agency,59.4,UNITED KINGDOM,Online,10,,99,Rental Vehicle Excess Insurance,0
5826,50,EPX,Travel Agency,0,UNITED STATES,Online,46,,112,2 way Comprehensive Plan,1
19534,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,114,,112,2 way Comprehensive Plan,0
52199,46,C2B,Airlines,83.25,SINGAPORE,Online,394,F,333,Annual Gold Plan,1
61489,59,CWT,Travel Agency,59.4,NEW ZEALAND,Online,11,,99,Rental Vehicle Excess Insurance,0
46886,36,EPX,Travel Agency,0,SINGAPORE,Online,40,,31,1 way Comprehensive Plan,0
30574,36,EPX,Travel Agency,0,ISRAEL,Online,17,,60,Cancellation Plan,1
8275,28,EPX,Travel Agency,0,SINGAPORE,Online,6,,20,1 way Comprehensive Plan,0
53640,52,EPX,Travel Agency,0,AUSTRALIA,Online,59,,95,2 way Comprehensive Plan,0
29055,48,ART,Airlines,4.03,PHILIPPINES,Online,46,F,11.51,24 Protect,0
40676,36,EPX,Travel Agency,0,MYANMAR,Online,12,,40,2 way Comprehensive Plan,0
13519,36,EPX,Travel Agency,0,SINGAPORE,Online,58,,10,Cancellation Plan,0
39917,40,CWT,Travel Agency,23.76,MALAYSIA,Online,40,,39.6,Rental Vehicle Excess Insurance,0
50081,37,CWT,Travel Agency,11.88,UNITED KINGDOM,Online,47,,19.8,Rental Vehicle Excess Insurance,0
55826,36,EPX,Travel Agency,0,INDONESIA,Online,76,,11,Cancellation Plan,0
16942,36,EPX,Travel Agency,0,AUSTRALIA,Online,188,,27,Cancellation Plan,0
34215,31,CWT,Travel Agency,17.82,MALAYSIA,Online,27,,29.7,Rental Vehicle Excess Insurance,0
61770,35,EPX,Travel Agency,0,SINGAPORE,Online,60,,14,Cancellation Plan,0
39538,36,EPX,Travel Agency,0,AUSTRALIA,Online,31,,59,2 way Comprehensive Plan,0
19075,44,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,79,,25,2 way Comprehensive Plan,0
17563,30,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
20949,48,CWT,Travel Agency,17.82,"KOREA, REPUBLIC OF",Online,7,,29.7,Rental Vehicle Excess Insurance,0
31703,36,EPX,Travel Agency,0,CHINA,Online,13,,49,2 way Comprehensive Plan,1
25590,36,EPX,Travel Agency,0,HONG KONG,Online,5,,19,Cancellation Plan,0
60501,31,EPX,Travel Agency,0,THAILAND,Online,39,,10,Cancellation Plan,1
44019,32,JZI,Airlines,18.2,PHILIPPINES,Online,216,F,52,Basic Plan,0
1741,55,JZI,Airlines,7.7,VIET NAM,Online,10,M,22,Basic Plan,0
51885,29,CWT,Travel Agency,53.46,NORWAY,Online,72,,89.1,Rental Vehicle Excess Insurance,0
30286,24,C2B,Airlines,5.88,SINGAPORE,Online,107,M,23.5,Bronze Plan,0
60523,33,EPX,Travel Agency,0,VIET NAM,Online,34,,16,Cancellation Plan,0
54919,33,LWC,Travel Agency,23.73,JAPAN,Online,10,M,36.5,Single Trip Travel Protect Gold,1
27280,38,C2B,Airlines,63.21,SINGAPORE,Online,386,F,252.85,Annual Silver Plan,1
25299,46,CWT,Travel Agency,35.64,JAPAN,Online,43,,59.4,Rental Vehicle Excess Insurance,0
61872,40,CWT,Travel Agency,41.58,AUSTRALIA,Online,10,,69.3,Rental Vehicle Excess Insurance,0
56806,64,LWC,Travel Agency,16.25,MALAYSIA,Online,4,M,25,Single Trip Travel Protect Gold,1
32468,36,EPX,Travel Agency,0,KENYA,Online,71,,10,Cancellation Plan,0
34782,50,CWT,Travel Agency,35.64,AUSTRALIA,Online,21,,59.4,Rental Vehicle Excess Insurance,1
63135,35,EPX,Travel Agency,0,CHINA,Online,8,,35,2 way Comprehensive Plan,0
32303,37,EPX,Travel Agency,0,SINGAPORE,Online,7,,0,Cancellation Plan,0
61361,34,EPX,Travel Agency,0,INDIA,Online,79,,20,1 way Comprehensive Plan,0
35631,67,JZI,Airlines,9.1,CHINA,Online,8,F,26,Basic Plan,0
48078,36,EPX,Travel Agency,0,NEW ZEALAND,Online,168,,77,2 way Comprehensive Plan,0
52329,36,EPX,Travel Agency,0,SINGAPORE,Online,4,,18,Cancellation Plan,0
53043,74,EPX,Travel Agency,0,UNITED STATES,Online,10,,80,Cancellation Plan,0
23563,50,C2B,Airlines,6.01,SINGAPORE,Online,4,M,24.05,Silver Plan,0
33447,42,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
40913,68,C2B,Airlines,70.2,SINGAPORE,Online,375,M,280.8,Annual Silver Plan,1
6287,40,EPX,Travel Agency,0,MALAYSIA,Online,9,,20,2 way Comprehensive Plan,0
38238,59,RAB,Airlines,9.2,BRUNEI DARUSSALAM,Online,152,M,23,Value Plan,0
17312,28,CWT,Travel Agency,17.82,AUSTRALIA,Online,38,,29.7,Rental Vehicle Excess Insurance,0
59631,59,EPX,Travel Agency,0,HONG KONG,Online,18,,80,Cancellation Plan,0
15456,36,EPX,Travel Agency,0,CAMBODIA,Online,10,,46,Cancellation Plan,0
21495,36,EPX,Travel Agency,0,INDIA,Online,16,,42,2 way Comprehensive Plan,0
58168,59,JZI,Airlines,7.7,MALAYSIA,Online,6,M,22,Basic Plan,0
5790,29,C2B,Airlines,5.85,SINGAPORE,Online,92,F,23.4,Bronze Plan,0
36405,28,C2B,Airlines,5.88,SINGAPORE,Online,28,M,23.5,Bronze Plan,1
27980,36,EPX,Travel Agency,0,SAUDI ARABIA,Online,3,,19,Cancellation Plan,0
42760,36,EPX,Travel Agency,0,AUSTRALIA,Online,92,,54,Cancellation Plan,0
62577,22,C2B,Airlines,122.88,SINGAPORE,Online,185,F,491.5,Gold Plan,0
24075,36,EPX,Travel Agency,0,AUSTRALIA,Online,11,,80,Cancellation Plan,0
6325,36,EPX,Travel Agency,0,THAILAND,Online,4,,15,Cancellation Plan,0
45346,36,C2B,Airlines,75.6,SINGAPORE,Online,368,M,302.4,Annual Silver Plan,1
42118,36,EPX,Travel Agency,0,PHILIPPINES,Online,116,,38,Cancellation Plan,0
7016,26,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,237,,10,Cancellation Plan,0
23791,22,C2B,Airlines,63.21,SINGAPORE,Online,366,F,252.85,Annual Silver Plan,1
53792,41,C2B,Airlines,54,SINGAPORE,Online,378,F,216,Annual Silver Plan,1
31592,36,EPX,Travel Agency,0,CHINA,Online,36,,35,Cancellation Plan,0
21840,36,EPX,Travel Agency,0,VIET NAM,Online,3,,28,Cancellation Plan,0
49973,36,EPX,Travel Agency,0,THAILAND,Online,15,,21,2 way Comprehensive Plan,1
28664,36,EPX,Travel Agency,0,AUSTRALIA,Online,5,,16,Cancellation Plan,0
26028,40,JZI,Airlines,7.7,MALAYSIA,Online,20,M,22,Basic Plan,0
60659,31,CWT,Travel Agency,23.76,THAILAND,Online,10,,39.6,Rental Vehicle Excess Insurance,0
48537,36,EPX,Travel Agency,0,VIET NAM,Online,81,,16,Cancellation Plan,0
49548,35,LWC,Travel Agency,132.99,CHINA,Online,365,M,204.6,Annual Travel Protect Gold,1
43272,36,EPX,Travel Agency,0,VIET NAM,Online,4,,13,Cancellation Plan,0
30745,36,EPX,Travel Agency,0,NEW ZEALAND,Online,65,,73,2 way Comprehensive Plan,0
39414,54,EPX,Travel Agency,0,INDONESIA,Online,23,,20,1 way Comprehensive Plan,0
30151,22,C2B,Airlines,11.75,SINGAPORE,Online,16,M,47,Bronze Plan,1
30160,32,C2B,Airlines,46.96,SINGAPORE,Online,365,M,187.85,Annual Silver Plan,1
46544,31,CWT,Travel Agency,11.88,MALAYSIA,Online,5,,19.8,Rental Vehicle Excess Insurance,0
8416,36,EPX,Travel Agency,0,CHINA,Online,4,,10,Cancellation Plan,0
4456,54,EPX,Travel Agency,0,MALAYSIA,Online,4,,20,2 way Comprehensive Plan,0
43725,36,EPX,Travel Agency,0,MALAYSIA,Online,6,,34,2 way Comprehensive Plan,0
26225,43,CWT,Travel Agency,29.7,AUSTRALIA,Online,11,,49.5,Rental Vehicle Excess Insurance,0
6142,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,32,,72,Cancellation Plan,0
52427,42,CWT,Travel Agency,11.88,INDONESIA,Online,26,,0,Rental Vehicle Excess Insurance,0
61999,30,C2B,Airlines,4,SINGAPORE,Online,8,F,16,Bronze Plan,0
29356,36,EPX,Travel Agency,0,MALAYSIA,Online,17,,10,Cancellation Plan,0
2196,31,JZI,Airlines,12.25,JAPAN,Online,164,F,35,Basic Plan,0
54805,36,EPX,Travel Agency,0,CHINA,Online,21,,73,2 way Comprehensive Plan,0
25038,41,EPX,Travel Agency,0,UNITED STATES,Online,144,,76,2 way Comprehensive Plan,0
42200,23,C2B,Airlines,5.63,SINGAPORE,Online,8,M,22.5,Silver Plan,1
21430,27,C2B,Airlines,4.39,SINGAPORE,Online,5,F,17.55,Bronze Plan,0
27192,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,27,,10,Cancellation Plan,0
50615,36,EPX,Travel Agency,0,HONG KONG,Online,107,,14,Cancellation Plan,0
3453,31,CWT,Travel Agency,65.34,NEW ZEALAND,Online,84,,108.9,Rental Vehicle Excess Insurance,0
61020,48,SSI,Airlines,1.66,SINGAPORE,Online,110,,5.92,Ticket Protector,0
59123,38,JZI,Airlines,9.1,HONG KONG,Online,61,F,26,Basic Plan,0
41337,36,EPX,Travel Agency,0,HONG KONG,Online,23,,16,Cancellation Plan,0
33638,25,C2B,Airlines,25.13,SINGAPORE,Online,51,F,100.5,Silver Plan,1
43137,36,EPX,Travel Agency,0,INDIA,Online,13,,21,Cancellation Plan,0
9034,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,173,,90,Cancellation Plan,0
28035,35,EPX,Travel Agency,0,SINGAPORE,Online,25,,20,1 way Comprehensive Plan,0
17700,36,EPX,Travel Agency,0,INDONESIA,Online,9,,0,Cancellation Plan,0
39321,33,EPX,Travel Agency,0,INDONESIA,Online,42,,20,2 way Comprehensive Plan,0
62080,83,EPX,Travel Agency,0,HONG KONG,Online,3,,29,1 way Comprehensive Plan,0
58152,48,KML,Travel Agency,28.5,GERMANY,Online,74,M,75,Value Plan,0
36511,36,EPX,Travel Agency,0,CHINA,Online,167,,15,Cancellation Plan,0
47580,59,C2B,Airlines,34.38,SINGAPORE,Online,59,F,137.5,Silver Plan,1
36943,38,C2B,Airlines,4.63,SINGAPORE,Online,8,F,18.5,Silver Plan,0
7600,36,EPX,Travel Agency,0,SWITZERLAND,Online,212,,80,Cancellation Plan,0
9467,29,CBH,Travel Agency,9.57,THAILAND,Offline,102,F,29,Comprehensive Plan,1
1625,36,EPX,Travel Agency,0,CHINA,Online,19,,31,2 way Comprehensive Plan,0
59873,54,CWT,Travel Agency,47.52,CANADA,Online,20,,79.2,Rental Vehicle Excess Insurance,0
26997,36,EPX,Travel Agency,0,FRANCE,Online,4,,11,Cancellation Plan,1
41680,31,CWT,Travel Agency,29.7,CROATIA,Online,6,,0,Rental Vehicle Excess Insurance,0
48910,36,EPX,Travel Agency,0,THAILAND,Online,11,,10,Cancellation Plan,0
29307,36,EPX,Travel Agency,0,PHILIPPINES,Online,56,,30,2 way Comprehensive Plan,0
21754,31,CWT,Travel Agency,47.52,AUSTRALIA,Online,52,,79.2,Rental Vehicle Excess Insurance,1
32790,34,EPX,Travel Agency,0,BRUNEI DARUSSALAM,Online,34,,19,Cancellation Plan,1
42862,45,CWT,Travel Agency,65.34,CANADA,Online,40,,108.9,Rental Vehicle Excess Insurance,0
56331,36,EPX,Travel Agency,0,AUSTRALIA,Online,8,,28,2 way Comprehensive Plan,0
20359,30,CWT,Travel Agency,17.82,"KOREA, REPUBLIC OF",Online,20,,0,Rental Vehicle Excess Insurance,0
31235,45,CWT,Travel Agency,17.82,THAILAND,Online,8,,29.7,Rental Vehicle Excess Insurance,0
11260,26,EPX,Travel Agency,0,UNITED STATES,Online,22,,106,2 way Comprehensive Plan,0
30418,21,EPX,Travel Agency,0,THAILAND,Online,5,,21,Cancellation Plan,0
54477,48,SSI,Airlines,0.36,SINGAPORE,Online,28,,1.29,Ticket Protector,0
33131,36,EPX,Travel Agency,0,CHINA,Online,42,,20,Cancellation Plan,0
49193,34,C2B,Airlines,54,SINGAPORE,Online,382,M,216,Annual Silver Plan,1
44027,51,JZI,Airlines,29.05,NEW ZEALAND,Online,98,F,83,Value Plan,0
32097,36,EPX,Travel Agency,0,CHINA,Online,9,,59,2 way Comprehensive Plan,0
31915,34,EPX,Travel Agency,0,SINGAPORE,Online,42,,10,Cancellation Plan,0
51975,36,EPX,Travel Agency,0,JAPAN,Online,35,,71,Cancellation Plan,0
42452,36,EPX,Travel Agency,0,INDONESIA,Online,2,,30,2 way Comprehensive Plan,0
50765,58,C2B,Airlines,5.25,SINGAPORE,Online,51,F,21,Bronze Plan,1
60857,118,JWT,Airlines,12.4,INDIA,Online,2,F,31,Value Plan,0
30149,63,C2B,Airlines,11.75,SINGAPORE,Online,16,M,47,Bronze Plan,1
48010,32,C2B,Airlines,64.8,SINGAPORE,Online,367,M,259.2,Annual Silver Plan,0
45872,35,CWT,Travel Agency,59.4,ITALY,Online,10,,99,Rental Vehicle Excess Insurance,1
44431,31,C2B,Airlines,5,SINGAPORE,Online,9,M,20,Bronze Plan,0
24971,60,C2B,Airlines,10.89,SINGAPORE,Online,8,F,43.55,Silver Plan,0
28108,75,C2B,Airlines,15,SINGAPORE,Online,20,F,60,Gold Plan,1
51879,29,CWT,Travel Agency,17.82,AUSTRALIA,Online,20,,29.7,Rental Vehicle Excess Insurance,0
21791,36,EPX,Travel Agency,0,CHINA,Online,22,,33,2 way Comprehensive Plan,0
21289,36,EPX,Travel Agency,0,CHINA,Online,55,,45,Cancellation Plan,0
7131,36,EPX,Travel Agency,0,VIET NAM,Online,125,,26,2 way Comprehensive Plan,1
44314,36,EPX,Travel Agency,0,CHINA,Online,9,,74,2 way Comprehensive Plan,0
9334,63,EPX,Travel Agency,0,MALAYSIA,Online,16,,20,2 way Comprehensive Plan,0
49193,34,C2B,Airlines,54,SINGAPORE,Online,382,M,216,Annual Silver Plan,1
61569,48,KML,Travel Agency,28.5,BELGIUM,Online,95,F,75,Value Plan,0
18594,35,CWT,Travel Agency,53.46,DENMARK,Online,18,,89.1,Rental Vehicle Excess Insurance,0
37191,36,EPX,Travel Agency,0,CHINA,Online,10,,39,2 way Comprehensive Plan,1
23489,36,EPX,Travel Agency,0,HONG KONG,Online,21,,45,Cancellation Plan,0
62900,35,EPX,Travel Agency,0,SINGAPORE,Online,2,,36,Cancellation Plan,0
56709,56,CWT,Travel Agency,11.88,AUSTRALIA,Online,8,,19.8,Rental Vehicle Excess Insurance,0
33125,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,58,,47,Cancellation Plan,0
37605,24,C2B,Airlines,8.38,SINGAPORE,Online,15,F,33.5,Silver Plan,1
24051,36,EPX,Travel Agency,0,UNITED ARAB EMIRATES,Online,7,,29,Cancellation Plan,0
1923,48,KML,Travel Agency,10.64,INDONESIA,Online,10,F,28,Value Plan,0
44930,27,C2B,Airlines,5,SINGAPORE,Online,26,F,20,Bronze Plan,1
12552,36,EPX,Travel Agency,0,PHILIPPINES,Online,76,,25,2 way Comprehensive Plan,0
9280,31,CWT,Travel Agency,59.4,AUSTRALIA,Online,32,,99,Rental Vehicle Excess Insurance,0
44574,48,SSI,Airlines,0.56,SINGAPORE,Online,2,,1.98,Ticket Protector,0
19981,33,EPX,Travel Agency,0,MALAYSIA,Online,5,,16,Cancellation Plan,0
46920,67,C2B,Airlines,15,SINGAPORE,Online,17,F,60,Bronze Plan,1
3055,48,ART,Airlines,1.08,PHILIPPINES,Online,4,F,0,24 Protect,0
61388,47,LWC,Travel Agency,21.45,"TAIWAN, PROVINCE OF CHINA",Online,13,M,33,Single Trip Travel Protect Silver,0
48873,33,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,22,,31,2 way Comprehensive Plan,0
39599,44,EPX,Travel Agency,0,INDIA,Online,29,,13,Cancellation Plan,0
43399,52,CWT,Travel Agency,83.16,AUSTRALIA,Online,106,,138.6,Rental Vehicle Excess Insurance,0
28370,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,48,,112,2 way Comprehensive Plan,0
14666,36,EPX,Travel Agency,0,CHINA,Online,57,,32,2 way Comprehensive Plan,0
42869,36,EPX,Travel Agency,0,CHINA,Online,27,,22,2 way Comprehensive Plan,0
28927,25,C2B,Airlines,15.5,SINGAPORE,Online,66,M,62,Bronze Plan,1
21028,36,EPX,Travel Agency,0,AUSTRALIA,Online,16,,56,2 way Comprehensive Plan,0
9504,31,CWT,Travel Agency,17.82,MALAYSIA,Online,37,,0,Rental Vehicle Excess Insurance,0
